Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
142962,B001HTI5SW,A3PWOZ7AC9MHX3,"Paul Evans ""The MINI Guy""",2,2,5,1321920000,You either love 'em or hate 'em.,"As you might be able to tell by other reviews, this is a snack that you either love or despise.<br /><br />I personally love these pretzel sticks; They have a fantastic crunch to them, and I like the texture of having larger seeds (flax, millet, quinoa, etc.) intact to crunch on their own.  There's just enough salt on them so that they are pleasantly tart but not overwhelming.  They are also extremely healthy and relatively filling.<br /><br />Some dislike the taste - a friend said they tasted like baking soda.  Many complain about how hard they are - and they are very, very crunchy and some are a bit tough.  But if neither of these bother you, you may end up addicted... like me.<br /><br />The bottom line: go buy them in your local Whole Foods or Wegmans before ordering a whole 12 bags.  That being said, if you do in fact like them, you will, in all likelihood, find yourself back here buying them in bulk."
538036,B003VIL6FG,A3M7DV79N41DYM,S. Reinhart,1,1,4,1325808000,Yum,"Love giving my family a vegetarian option every once in awhile. Like that it is in a carton (no BPA worries). Would've given it 5 stars if all the ingredients were organic (if that is not important to you, then consider it 5 stars)"
38290,B007R1PGVS,A2LC5VQSRHI9DX,Eric M,3,3,5,1266451200,Works for me,"I never liked Monster or Red Bull energy drinks plus they were costly.  I bought a box of this stuff at Costco and enjoy it before hitting the gym.  I stopped drinking coffee so this is helping me get through long afternoons at work.  I can't believe how sweet it is without sugar.  The packaging is small and I keep it in my office drawer.  I wish it wasn't packaged in plastic though.  Anyway, it's worth a try and you get lots of vitamins."
403581,B004OLIL6Q,AUON7WG0LQPB4,"Indy ""Papa Chuck""",0,0,5,1330646400,Finally!,"My wife is a coffee snob ( she calls herself that too) and we have browsed Amazon for K cups for  a couple years, We must have purchased every dark French Roast there is. All the coffee was good but just was not ""it"" until we ordered this coffee. Finally a coffee dark, bold enough yet smooth and not bitter. She even runs it thru the machine twice and still gets a good cup of coffee. May cost a little more than others we have purchased but well worth it. Now when re-ordering I can just go to my last coffe order and re-order same. Simple, quick and satisfing. Plus it has a cool picture of the Eifle Tower on the box."
197754,B001KZ2T12,A2JZ4C3Y5V1322,ram326,1,3,3,1325548800,"It's ""ok""","So my parents were visiting and happened to give my 18 month old some corn pops.  I have never seen a kid eat things so fast so I decided to google an ""organic"" type of corn pop.  Now don't get me wrong, I LOVE the peanut butter and the peanut butter and chocolate cereals from EnviroKidz so I thought the Gorilla Munch should be good.  I still have 3 boxes left in the pantry.  My kids don't want it- it was kind of bland, I wasn't impressed with the ""flavor"".  I will continue to buy EnviroKidz but just not this type."
521557,B002GWH8HI,A3TQV2O8FH6FZT,Abevem,0,0,5,1350259200,Delicious,I will no longer buy Teavana's Green Tea.<br /><br />This is the tea for me.  Full bodied flavor.  Very reasonable price.
489809,B004FEP5VQ,A2EF2H59C1C8PX,"Janet Buckingham ""Janetxb""",3,3,5,1304380800,Really Good,"I just tried these today for the first time.  They were at my local grocery store, and much less expensive than here.  Really delicious, and the calories seem 'worth it' considering the amount of flavor.  I hope they stay on the market."
471363,B00032KON8,AUJFZY85HAJPQ,XP,1,3,1,1312070400,Disgraceful.,"When I see a bottle that says Red Devil I sort of expect it to be hot as hell (hahaha).  But this is like Taco Bell's mild hot sauce packets.  I was in search of something suuuper hot.  I'm embarrassed for this hot sauce, whoever designed the bottle and thought it would be cool to call it ""Red Devil"" should be demoted to company window washer."
221447,B0002W0S4Y,A9GQR7CMQERSS,"Karen V. Stefanini ""parrot lover""",0,0,5,1343692800,Perkier on this,My husband and I noticed that since giving this to Rexie he seems perkier and more relaxed as well.  He isn't as jumpy and doesn't bark at every noise outside.  I am not sure what is in this but it sure agrees with our tiny tot.
395764,B001HTJ2ES,A3I5YPJZMTG1QO,D. P. Taylor,3,3,4,1290124800,"Great as a non-dairy coffee creamer, etc.","I tried this when I thought I would give up dairy and found it on Amazon for a good price with the Subscribe & Save feature.  A friend had recommended the Light version for using in coffee as it is the consistency of milk and she was right.  I'd tried both a can of the regular and light and the regular is very thick--great for sauces, soups, puddings, etc. but not appealing for coffee.<br /><br />The cans came well packaged, boxed within another box, unlike other canned goods I've gotten from Amazon that unfortunately have arrived all dented.<br /><br />The one thing I want to point out is that this coconut milk DOES have guar gum.  Since I have eliminated additives like guar gum and carrageenan from my diet and am eating dairy again, I gave away the remainder of my cans of coconut milk to a friend."
437106,B000WFPJIG,A2SZI14XX6766E,K. Schmidt,8,10,5,1221868800,Excellent wet food for kittens,My two 6 month old kittens absolutely love Wellness canned Kitten formula and I can feel good about feeding them a grain-free wholesome cat food with premium ingredients. The Wellness kitten formula and chicken forumla are my cats favorite wet foods.
98346,B004GW6O9E,A388C7DD1OMRZY,Eilene Edwards,1,1,5,1223596800,"Good, healthy breakfast or snack.","I love that this has a fair amount of protein and the only sugar source is directly from the fruit.  I also love that it has a VERY short ingredient list.  This is why I picked this bar for my kids, who have several allergies, including gluten and soy.  My favorite flavor by far is the Pistachio.  DS aged 4 agrees with me.  He only wants the green one!"
263410,B00014JNI0,A1PIMPPT61VSEW,M. Civita,9,45,1,1299283200,Found HAIR in my Manuka Honey!,"Ok, I purchased the Manuka Honey from Y.S Bee Farms, when the store was out of my regular brand, and halfway through the jar, I pulled out a looooong blonde hair on the spoon!! EWWW!! I was so skeeved, that I threw the rest of the jar out as it was contaminated as far as I was concerned.<br /><br />I emailed them, but not enough time has passed to get a response. I will post an update when I get one.<br /><br />But beware! If a hair got into the honey (we all have dark hair and no one has long hair in the house), you have to ask yourself how high their standards are when it comes to packaging and harvesting..Someone could get sick.<br /><br />Maybe that's why it's so inexpensive. You get what you pay for :("
496849,B005HG9ET0,A1UMSB7LAW0RIR,"Writer of Books - Mage - Mom to Two ""Writer, ...",0,0,5,1345593600,Tastes like water. HUGE bottle!,"I'm basing my review on this being what it says it is. It's water! Yep! It sure is, and that is exactly what it tastes like.  Read on :)  It's got electrolytes! YES! I am going to have to believe that because as I said, it tastes like water. I love the idea of electrolytes in anything and if you do too, then this is for you. Rather than feeling like you always have to grab a bottle of Gatorade (which is sugary, flavored, chemical-ish tasting) you can grab WATER! Perfect for after workouts, at work, any time!<br /><br />If you read the ingredients (purified water, sodium bicarbonate, dipotassium phosphate, magnesium sulfate and calcium chloride) you might wonder what all of that is doing in there. I do. But I'm not a scientist and not sure what makes up electrolytes. It has zero calories, fat, sodium (with sodium bicarbonate in it?) zero carbs, zero protein. So I'm going by what the bottle says, it's electrolyte water. Yeah!<br /><br />It's a huge bottle, one I plan to recycle by filling with water from my fridge! Which brings me to the other claim on the bottle. It says 'For a difference you can taste."" Well, to me, this tastes like my fridge water. No better, no worse, no different. I had actually considered taking off one star for this, but then I recalled my high school health class that said 'you can interpret sales/marketing one way ""This is the best toothpaste ever!"" or another. Who is to say what it's the BEST of? WHO says? Etc. So I can't taste any difference from my fridge water, like I can with my favorite waters <a href=""http://www.amazon.com/gp/product/B0013T5YO4"">FIJI Natural Artesian Water, 50.7 -Fl.  Oz  Bottles (Pack of 12)</a> and <a href=""http://www.amazon.com/gp/product/B004S891KU"">NEO Water - 9.5pH Alkaline, Electrolyte, Antioxidant Water 20 OZ (24 Case) - Alkaline Water - Electrolyte Water - Antioxidant Water - PH Water - BPA Free Plastic</a> but who is to say that's bad? But aha! It says on the bottle it has a 'silky smooth taste' Well, in my opinion, the Fiji water really, really does! This doesn't at all, but that could just be my opinion of what silky smooth water should be.<br /><br />SO if you love water, and want something added to it that will help you refresh, refuel, get better etc...and want it to just taste like water...then this is totally for you. At 50.7 fluid ounces, and with a nice sturdy bottle, you won't be disappointed."
